id_row,Date,New Business Type,Loan Type,Loan Duration,Other,Rate,Amount
765,200810,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,3.6800000667572,29681.0
766,200810,Households,Loans for consumption,Over 5 years,NA,6.53999996185303,19.0
767,200810,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,6.23999977111816,1180.0
768,200810,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,4.38000011444092,10043.0
769,200810,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,5.65000009536743,1723.0
770,200811,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
771,200811,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,3.04999995231628,25239.0
772,200811,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
773,200811,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
774,200811,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,3.47000002861023,8230.0
775,200811,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,4.69000005722046,163.0
776,200811,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,4.3899998664856,14174.0
777,200811,Households,Loans for consumption,Over 5 years,NA,6.46999979019165,14.0
778,200811,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,5.42000007629395,1069.0
779,200811,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,4.69999980926514,1546.0
780,200811,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,6.40000009536743,13.0
781,200812,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.42000007629395,2328.0
782,200812,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,4.53999996185303,1371.0
783,200812,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.39000010490417,26404.0
784,200812,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
785,200812,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.96000003814697,16321.0
786,200812,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,6.32999992370605,12.0
787,200812,Households,Loans for consumption,Over 5 years,NA,6.3600001335144,15.0
788,200812,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
789,200812,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
790,200812,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.58999991416931,8714.0
791,200812,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,4.21999979019165,225.0
792,200901,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.95000004768372,24546.0
793,200901,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.85999989509583,1173.0
794,200901,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.44000005722046,14.0
795,200901,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.97000002861023,1857.0
796,200901,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.82000005245209,8811.0
797,200901,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.69000005722046,16787.0
798,200901,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
799,200901,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
800,200901,Households,Loans for consumption,Over 5 years,NA,5.5,18.0
801,200901,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
802,200901,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.47000002861023,192.0
803,200902,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,3.73000001907349,49.0
804,200902,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
805,200902,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.38999998569489,25688.0
806,200902,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.46000003814697,1123.0
807,200902,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.29999995231628,7588.0
808,200902,Households,Loans for consumption,Over 5 years,NA,3.84999990463257,55.0
809,200902,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.4300000667572,16337.0
810,200902,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
811,200902,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.74000000953674,1591.0
812,200902,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
813,200902,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.03999996185303,185.0
814,200903,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.05999994277954,53.0
815,200903,Households,Loans for consumption,Over 5 years,NA,4.44999980926514,33.0
816,200903,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.83999991416931,16522.0
817,200903,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
818,200903,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.980000019073486,7589.0
819,200903,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
820,200903,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.46000003814697,2274.0
821,200903,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.17000007629395,1480.0
822,200903,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.88000011444092,265.0
823,200903,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
824,200903,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.00999999046326,25475.0
825,200904,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.48000001907349,13275.0
826,200904,Households,Loans for consumption,Over 5 years,NA,4.44999980926514,34.0
827,200904,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
828,200904,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
829,200904,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.769999980926514,7232.0
830,200904,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.790000021457672,24680.0
831,200904,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.94000005722046,1162.0
832,200904,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.23000001907349,1933.0
833,200904,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
834,200904,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.76999998092651,34.0
835,200904,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.4300000667572,236.0
836,200905,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.32999992370605,244.0
837,200905,Households,Loans for consumption,Over 5 years,NA,4.63000011444092,29.0
838,200905,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.83999991416931,1064.0
839,200905,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.94000005722046,31.0
840,200905,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.689999997615814,5988.0
841,200905,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
842,200905,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
843,200905,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
844,200905,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.22000002861023,1883.0
845,200905,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.819999992847443,24727.0
846,200905,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.41000008583069,12789.0
847,200906,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.959999978542328,25569.0
848,200906,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.60999989509583,1574.0
849,200906,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.11999988555908,305.0
850,200906,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.709999978542328,5689.0
851,200906,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
852,200906,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
853,200906,Households,Loans for consumption,Over 5 years,NA,5.07999992370605,28.0
854,200906,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.1800000667572,1975.0
855,200906,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.19000005722046,29.0
856,200906,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
857,200906,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.48000001907349,15288.0
858,200907,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
859,200907,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.540000021457672,27100.0
860,200907,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.15000009536743,33.0
861,200907,Households,Loans for consumption,Over 5 years,NA,4.59999990463257,29.0
862,200907,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.10999989509583,381.0
863,200907,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
864,200907,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.54999995231628,1241.0
865,200907,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
866,200907,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.10999989509583,12781.0
867,200907,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.579999983310699,4977.0
868,200907,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.9099999666214,1598.0
869,200908,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
870,200908,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.00999999046326,257.0
871,200908,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.550000011920929,19426.0
872,200908,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.78999996185303,1496.0
873,200908,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
874,200908,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.29999995231628,10399.0
875,200908,Households,Loans for consumption,Over 5 years,NA,5.07999992370605,17.0
876,200908,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
877,200908,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.07999992370605,25.0
878,200908,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.53999996185303,1096.0
879,200908,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.449999988079071,3891.0
880,200909,Households,Loans for consumption,Over 5 years,NA,4.88000011444092,19.0
881,200909,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.15000009536743,25.0
882,200909,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
883,200909,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.42000007629395,1369.0
884,200909,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.99000000953674,312.0
